Track Name,Album Name,Album Release Date,Total Tracks on Album,Popularity,Artists,Duration (ms),Track Number,Sentiment,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo
Candy Cane Christmas,Home For The Holidays,10/27/14,12,52,"Darius Rucker,",203040,9,0.141414141,2,1,4,0.641,0.38,0.448,1.89E-06,0.126,-8.994,0.0283,0.256,84.993
Please Come Home For Christmas,Home For The Holidays,10/27/14,12,34,"Darius Rucker,",251226,10,0.060606061,4,1,3,0.736,0.375,0.465,0.000823,0.347,-7.25,0.0277,0.487,178.111
Hark! The Herald Angels Sing,Home For The Holidays,10/27/14,12,34,"Darius Rucker,",232320,11,0.371681416,4,1,4,0.79,0.513,0.389,5.25E-05,0.134,-8.342,0.0246,0.3,104.955
White Christmas,Home For The Holidays,10/27/14,12,34,"Darius Rucker,",219000,12,0.219178082,0,1,4,0.722,0.662,0.449,3.91E-05,0.116,-10.363,0.0321,0.385,121.016
Have Yourself A Merry Little Christmas,Let It Be Christmas,10/22/02,11,40,"Alan Jackson,",178760,1,0.29787234,10,1,4,0.876,0.334,0.208,6.59E-05,0.101,-10.57,0.0299,0.179,124.581
Winter Wonderland,Let It Be Christmas,10/22/02,11,38,"Alan Jackson,",138066,2,0.104651163,0,1,4,0.745,0.706,0.418,0,0.115,-6.187,0.0315,0.536,129.895
"O Come, All Ye Faithful",Let It Be Christmas,10/22/02,11,39,"Alan Jackson,",198053,3,0.523809524,5,1,4,0.943,0.247,0.251,0,0.0982,-8.802,0.0263,0.227,89.511
Santa Claus Is Comin' To Town,Let It Be Christmas,10/22/02,11,52,"Alan Jackson,",162146,4,0.157303371,0,0,4,0.704,0.669,0.472,0,0.243,-6.543,0.035,0.87,169.807
The Christmas Song,Let It Be Christmas,10/22/02,11,37,"Alan Jackson,",233000,5,0.072463768,2,0,4,0.798,0.362,0.247,6.22E-05,0.357,-10.545,0.0324,0.151,112.063
Silent Night,Let It Be Christmas,10/22/02,11,38,"Alan Jackson,",227640,6,0.5,7,1,3,0.95,0.404,0.142,0.000773,0.145,-13.232,0.0257,0.152,86.18
Let It Be Christmas,Let It Be Christmas,10/22/02,11,56,"Alan Jackson,",251240,7,0.12295082,7,1,3,0.81,0.626,0.341,0,0.158,-9.491,0.0272,0.412,97.591
Jingle Bells,Let It Be Christmas,10/22/02,11,52,"Alan Jackson,",170520,8,0.111111111,4,1,4,0.684,0.666,0.423,0,0.109,-8.617,0.048,0.788,161.064
White Christmas,Let It Be Christmas,10/22/02,11,37,"Alan Jackson,",199853,9,0.2,10,1,4,0.786,0.468,0.221,0.000935,0.151,-13.335,0.0256,0.334,92.221
Silver Bells,Let It Be Christmas,10/22/02,11,38,"Alan Jackson,",215880,10,0.134328358,7,1,3,0.738,0.425,0.33,4.28E-06,0.145,-8.802,0.0261,0.33,93.276
Away In A Manger,Let It Be Christmas,10/22/02,11,37,"Alan Jackson,",168280,11,0.360655738,0,1,4,0.909,0.313,0.24,0,0.123,-9.737,0.0319,0.263,125.397
All I Want For Christmas Is You,All I Want For Christmas Is You,10/19/92,11,10,"Vince Vance & The Valiants,",227840,1,0.234567901,9,1,3,0.252,0.451,0.47,1.52E-05,0.0867,-8.427,0.025,0.456,108.591
Christmas Time In Texas,All I Want For Christmas Is You,10/19/92,11,0,"Vince Vance & The Valiants,",126893,2,0.131868132,2,1,4,0.431,0.297,0.702,0,0.275,-8.202,0.12,0.94,206.717
White Christmas,All I Want For Christmas Is You,10/19/92,11,0,"Vince Vance & The Valiants,",180533,3,0.23255814,0,1,4,0.164,0.47,0.439,0,0.0906,-9.095,0.0238,0.555,84.273
A Christmas Wish,All I Want For Christmas Is You,10/19/92,11,0,"Vince Vance & The Valiants,",157933,4,0.435294118,0,1,4,0.552,0.553,0.672,0,0.307,-7.152,0.0352,0.681,107.89
Merry Christmas To You,All I Want For Christmas Is You,10/19/92,11,0,"Vince Vance & The Valiants,",161666,5,0.131868132,9,1,3,0.153,0.285,0.63,0,0.384,-7.587,0.037,0.527,108.406
Can't Wait Till Christmas Day,All I Want For Christmas Is You,10/19/92,11,0,"Vince Vance & The Valiants,",120133,6,,0,1,4,0.257,0.559,0.471,2.31E-06,0.0254,-11.092,0.0253,0.967,93.46
Christmas Just Ain't Christmas Without You,All I Want For Christmas Is You,10/19/92,11,0,"Vince Vance & The Valiants,",206373,7,0.115942029,2,1,3,0.42,0.235,0.592,0,0.184,-6.905,0.0471,0.469,197.401
Winter Wonderland,All I Want For Christmas Is You,10/19/92,11,0,"Vince Vance & The Valiants,",205693,8,0.109756098,5,0,4,0.0194,0.407,0.785,0.0249,0.661,-12.673,0.137,0.887,138.812
I Wanna Be A Christmas Tree,All I Want For Christmas Is You,10/19/92,11,0,"Vince Vance & The Valiants,",112133,9,0.092857143,0,1,4,0.356,0.826,0.535,0,0.122,-8.802,0.137,0.86,95.313
Why Can't You Be Here For Christmas,All I Want For Christmas Is You,10/19/92,11,0,"Vince Vance & The Valiants,",152240,10,-0.033898305,0,1,3,0.641,0.409,0.409,0,0.0853,-8.474,0.0266,0.359,94.971
Have Yourself A Merry Little Christmas,All I Want For Christmas Is You,10/19/92,11,0,"Vince Vance & The Valiants,",206893,11,0.318181818,0,1,3,0.605,0.53,0.536,0,0.321,-9.132,0.0326,0.431,120.167
Christmas in Dixie,The Classic Christmas Album,9/27/13,16,53,"Alabama,",213813,1,0.420289855,2,1,4,0.488,0.444,0.358,6.08E-05,0.091,-8.484,0.0304,0.377,175.022
A Candle in the Window,The Classic Christmas Album,9/27/13,16,25,"Alabama,",230840,2,0.20754717,4,1,4,0.367,0.551,0.502,0,0.1,-6.482,0.0341,0.396,207.601
Christmas In Your Arms,The Classic Christmas Album,9/27/13,16,24,"Alabama,",202600,3,0.301886792,2,1,4,0.219,0.538,0.66,1.68E-06,0.162,-8.549,0.03,0.677,162.758
Tennessee Christmas,The Classic Christmas Album,9/27/13,16,31,"Alabama,",220693,4,0.258333333,7,1,4,0.708,0.614,0.199,0,0.0919,-9.841,0.0265,0.214,93.944
When It Comes to Christmas,The Classic Christmas Album,9/27/13,16,21,"Alabama,",169533,5,0.201923077,8,1,4,0.00308,0.624,0.82,0,0.126,-6.682,0.027,0.758,136.699
The Night Before Christmas,The Classic Christmas Album,9/27/13,16,21,"Alabama,",251840,6,0.159090909,9,1,3,0.216,0.708,0.63,1.31E-06,0.327,-6.163,0.0316,0.643,123.746
Hangin' 'Round the Mistletoe,The Classic Christmas Album,9/27/13,16,21,"Alabama,",139120,7,0.178217822,11,1,4,0.261,0.608,0.764,0,0.329,-7.949,0.0528,0.938,175.035
New Year's Eve 1999,The Classic Christmas Album,9/27/13,16,20,"Alabama,",164413,8,0.126760563,10,1,4,0.679,0.379,0.225,0,0.0926,-12.121,0.0298,0.199,179.021
The Blessings,The Classic Christmas Album,9/27/13,16,21,"Alabama,",275186,9,0.511811024,8,1,4,0.309,0.482,0.474,0,0.0708,-8.424,0.0261,0.181,143.076
Angels Among Us,The Classic Christmas Album,9/27/13,16,29,"Alabama,",247386,10,0.121428571,8,1,4,0.885,0.568,0.275,0,0.127,-9.581,0.0304,0.314,68.672
I Was Young Once Too,The Classic Christmas Album,9/27/13,16,20,"Alabama,",211306,11,0.222222222,2,1,4,0.828,0.549,0.214,0,0.338,-14.276,0.0284,0.246,95.141
Tonight Is Christmas,The Classic Christmas Album,9/27/13,16,29,"Alabama,",258160,12,0.26744186,9,1,4,0.14,0.569,0.402,1.04E-05,0.386,-7.765,0.0278,0.298,130.28
Joseph and Mary's Boy,The Classic Christmas Album,9/27/13,16,23,"Alabama,",246853,13,0.546511628,4,1,4,0.14,0.73,0.548,0,0.123,-8.005,0.0329,0.582,119.683
O Little Town of Bethlehem,The Classic Christmas Album,9/27/13,16,22,"Alabama,",190493,14,0.207792208,2,1,4,0.812,0.48,0.143,0,0.1,-10.395,0.0289,0.294,76.787
Little Drummer Boy,The Classic Christmas Album,9/27/13,16,30,"Alabama,",279813,15,0.087591241,1,1,4,0.144,0.709,0.152,0.00134,0.11,-13.183,0.0364,0.0621,127.3
Silent Night,The Classic Christmas Album,9/27/13,16,0,"Alabama,",209480,16,0.462686567,9,1,3,0.885,0.427,0.209,0.00173,0.0928,-9.645,0.0261,0.264,77.043
Winter Wonderland,Brad Paisley Christmas,10/10/06,12,52,"Brad Paisley,",210040,1,0.111111111,0,1,4,0.452,0.693,0.679,9.37E-05,0.402,-7.872,0.0276,0.613,122.641
Santa Looked a Lot Like Daddy,Brad Paisley Christmas,10/10/06,12,51,"Brad Paisley,",252560,2,0.168224299,4,1,4,0.358,0.504,0.985,0.000104,0.4,-5.17,0.0482,0.965,167.852
I'll Be Home for Christmas,Brad Paisley Christmas,10/10/06,12,44,"Brad Paisley,",243720,3,0.333333333,9,0,4,0.667,0.473,0.395,0.00344,0.176,-9.634,0.0261,0.168,81.454
Away in a Manger,Brad Paisley Christmas,10/10/06,12,45,"Brad Paisley,",286240,4,0.313953488,7,1,3,0.477,0.51,0.53,1.27E-05,0.376,-6.626,0.0247,0.402,87.494
"Penguin, James Penguin",Brad Paisley Christmas,10/10/06,12,36,"Brad Paisley,",196666,5,0.090909091,4,1,4,0.246,0.536,0.851,0,0.324,-5.886,0.042,0.693,155.818
364 Days to Go,Brad Paisley Christmas,10/10/06,12,36,"Brad Paisley,",266680,6,0.055555556,0,1,4,0.746,0.349,0.427,0,0.12,-9.109,0.0316,0.318,91.532
Jingle Bells,Brad Paisley Christmas,10/10/06,12,44,"Brad Paisley,",183226,7,0,0,1,4,0.0327,0.594,0.949,0.629,0.104,-6.92,0.0373,0.67,120.627
Silent Night,Brad Paisley Christmas,10/10/06,12,34,"Brad Paisley,",246226,8,0.447368421,9,1,3,0.778,0.45,0.283,1.37E-05,0.102,-12.452,0.031,0.272,170.558
Born On Christmas Day,Brad Paisley Christmas,10/10/06,12,37,"Brad Paisley,",298760,9,0.217391304,1,1,4,0.686,0.575,0.523,0,0.954,-9.392,0.0554,0.539,123.623
Silver Bells,Brad Paisley Christmas,10/10/06,12,33,"Brad Paisley,",246946,10,0.121621622,9,1,3,0.234,0.526,0.488,8.04E-05,0.262,-7.932,0.026,0.403,87.415
Kung Pao Buckaroo Holiday (feat. The Kung Pao Buckaroos),Brad Paisley Christmas,10/10/06,12,34,"Brad Paisley,The Kung Pao Buckaroos,",313013,11,,4,1,3,0.558,0.557,0.708,0,0.295,-7.003,0.155,0.637,101.816
Little Jimmy Dickens Outtake - Hidden Track,Brad Paisley Christmas,10/10/06,12,26,"Brad Paisley,",34026,12,,6,0,5,0.558,0.767,0.352,0,0.851,-13.239,0.933,0.966,126.494
All I Want for Christmas Is a Real Good Tan,All I Want For Christmas Is A Real Good Tan,10/4/03,11,53,"Kenny Chesney,",278000,1,0.309178744,4,1,4,0.569,0.73,0.394,0,0.207,-11.818,0.0264,0.728,102.999
Jingle Bells,All I Want For Christmas Is A Real Good Tan,10/4/03,11,36,"Kenny Chesney,",171266,2,0.218045113,5,1,4,0.595,0.787,0.66,3.09E-06,0.0492,-9.795,0.0314,0.938,90.939
I'll Be Home for Christmas,All I Want For Christmas Is A Real Good Tan,10/4/03,11,34,"Kenny Chesney,",234000,3,0.393939394,10,1,4,0.849,0.667,0.266,0.00508,0.147,-13.172,0.0307,0.257,80.064
Christmas In Dixie,All I Want For Christmas Is A Real Good Tan,10/4/03,11,45,"Kenny Chesney,",216960,4,0.215384615,1,1,4,0.281,0.597,0.393,5.22E-05,0.0837,-10.374,0.026,0.318,85.856
Thank God For Kids,All I Want For Christmas Is A Real Good Tan,10/4/03,11,45,"Kenny Chesney,",190000,5,0.463917526,2,1,4,0.0107,0.612,0.6,0.00142,0.29,-9.913,0.0291,0.628,146.744
Silver Bells,All I Want For Christmas Is A Real Good Tan,10/4/03,11,34,"Kenny Chesney,",245840,6,0.098901099,9,1,3,0.0654,0.522,0.24,0.00143,0.0794,-13.411,0.031,0.466,175.601
Just A Kid,All I Want For Christmas Is A Real Good Tan,10/4/03,11,33,"Kenny Chesney,",260493,7,0.06557377,0,1,4,0.426,0.691,0.422,8.83E-05,0.268,-11.117,0.0296,0.246,126.01
The Angel At The Top Of My Tree,All I Want For Christmas Is A Real Good Tan,10/4/03,11,34,"Kenny Chesney,",206773,8,0.37755102,2,1,4,0.00963,0.555,0.799,4.16E-06,0.316,-7.562,0.0737,0.573,149.828
Pretty Paper,All I Want For Christmas Is A Real Good Tan,10/4/03,11,0,"Kenny Chesney,",226026,9,0.267326733,4,1,3,0.732,0.647,0.335,0.000733,0.341,-10.718,0.0286,0.29,83.827
Silent Night,All I Want For Christmas Is A Real Good Tan,10/4/03,11,32,"Kenny Chesney,",283866,10,0.537313433,4,1,3,0.744,0.475,0.174,6.67E-05,0.116,-13.278,0.029,0.18,76.78
O Little Town of Bethlehem,All I Want For Christmas Is A Real Good Tan,10/4/03,11,32,"Kenny Chesney,",258533,11,0.233009709,5,1,4,0.88,0.414,0.159,0.00382,0.0888,-12.895,0.0315,0.087,119.04
The Miracle Of Christmas,The Spirit Of Christmas,9/30/14,14,36,"Michael W. Smith,",103240,1,0.41025641,9,0,4,0.674,0.222,0.483,0.147,0.484,-10.654,0.0534,0.0382,118.991
It's The Most Wonderful Time Of The Year,The Spirit Of Christmas,9/30/14,14,44,"Michael W. Smith,",158346,2,0.512195122,2,1,4,0.387,0.461,0.748,0,0.161,-4.978,0.0374,0.436,67.853
Happy Holiday / Holiday Season - Medley,The Spirit Of Christmas,9/30/14,14,41,"Michael W. Smith,",186760,3,,5,1,1,0.508,0.363,0.67,0,0.208,-4.582,0.0402,0.495,136.486
Christmas Time Is Here,The Spirit Of Christmas,9/30/14,14,42,"Michael W. Smith,Vince Gill,",180973,4,0.5,7,0,3,0.831,0.449,0.389,0,0.151,-7.773,0.0281,0.14,71.171
White Christmas,The Spirit Of Christmas,9/30/14,14,50,"Michael W. Smith,Lady Antebellum,",229106,5,0.23255814,8,1,4,0.465,0.303,0.551,1.18E-06,0.102,-6.654,0.036,0.347,126.617
Somewhere In My Memory,The Spirit Of Christmas,9/30/14,14,38,"Michael W. Smith,Audrey Smith,",201826,6,0.142857143,2,1,4,0.773,0.204,0.341,4.58E-05,0.0981,-6.422,0.0285,0.201,85.683
The Spirit Of Christmas - Medley,The Spirit Of Christmas,9/30/14,14,36,"Michael W. Smith,",321773,7,0,9,1,4,0.836,0.282,0.478,0.188,0.166,-6.41,0.0324,0.123,120.741
Silent Night,The Spirit Of Christmas,9/30/14,14,36,"Michael W. Smith,Little Big Town,",258666,8,0.462686567,2,1,3,0.886,0.216,0.248,0,0.127,-9.248,0.0301,0.131,84.118
What Child Is This,The Spirit Of Christmas,9/30/14,14,44,"Michael W. Smith,Martina McBride,",260173,9,0.585365854,1,0,3,0.593,0.283,0.432,0.000167,0.0897,-7.965,0.0352,0.0779,125.258
Almost There,The Spirit Of Christmas,9/30/14,14,37,"Michael W. Smith,Amy Grant,",218226,10,0.015384615,10,0,4,0.848,0.233,0.329,0,0.128,-7.886,0.0297,0.185,84.237
All Is Well,The Spirit Of Christmas,9/30/14,14,47,"Michael W. Smith,Carrie Underwood,",235493,11,0.181818182,5,1,3,0.935,0.166,0.329,1.04E-06,0.118,-7.087,0.0357,0.187,79.301
Christmas Day,The Spirit Of Christmas,9/30/14,14,37,"Michael W. Smith,Jennifer Nettles,",193506,12,0.272727273,6,1,4,0.663,0.306,0.494,0,0.13,-5.01,0.0302,0.227,138.319
The Darkest Midnight,The Spirit Of Christmas,9/30/14,14,31,"Michael W. Smith,Bono,",99866,13,,0,1,1,0.68,0.397,0.397,2.40E-06,0.11,-12.671,0.0668,0.084,126.933
Peace,The Spirit Of Christmas,9/30/14,14,34,"Michael W. Smith,Michael McDonald,",191213,14,0.556561086,7,1,4,0.736,0.249,0.345,0,0.104,-6.676,0.0319,0.303,179.076
A Dreamer's Holiday,The Classic Christmas Album,10/2/12,16,27,"Willie Nelson,",207706,1,0.361702128,2,1,4,0.685,0.57,0.172,3.57E-06,0.116,-17.466,0.0415,0.13,83.787
White Christmas,The Classic Christmas Album,10/2/12,16,31,"Willie Nelson,",164533,2,0.130434783,0,1,4,0.9,0.497,0.0329,2.43E-05,0.109,-16.169,0.0416,0.206,115.035
Here Comes Santa Claus,The Classic Christmas Album,10/2/12,16,29,"Willie Nelson,",112253,3,0.13559322,0,1,4,0.622,0.691,0.247,0.00104,0.0971,-14.586,0.195,0.64,81.961
Jingle Bells,The Classic Christmas Album,10/2/12,16,29,"Willie Nelson,",129386,4,0.083916084,2,1,4,0.808,0.771,0.257,0.0108,0.166,-15.745,0.0465,0.795,103.953
Rudolph the Red-Nosed Reindeer,The Classic Christmas Album,10/2/12,16,28,"Willie Nelson,",130346,5,0.146788991,9,1,4,0.823,0.786,0.238,8.43E-06,0.12,-16.304,0.198,0.562,137.308
Winter Wonderland,The Classic Christmas Album,10/2/12,16,27,"Willie Nelson,",144493,6,0.06097561,10,1,4,0.808,0.579,0.112,0.00292,0.115,-16.734,0.0711,0.306,119.732
Frosty the Snowman,The Classic Christmas Album,10/2/12,16,49,"Willie Nelson,",143840,7,0.071428571,7,1,4,0.656,0.759,0.314,0.0133,0.11,-14.658,0.0569,0.722,147.937
Santa Claus Is Coming to Town,The Classic Christmas Album,10/2/12,16,27,"Willie Nelson,",131413,8,0.37254902,9,1,4,0.872,0.715,0.207,0.0014,0.109,-17.847,0.0819,0.466,75.154
Pretty Paper,The Classic Christmas Album,10/2/12,16,33,"Willie Nelson,",143826,9,0.260273973,2,1,3,0.67,0.532,0.113,0.129,0.134,-16.805,0.0421,0.289,89.608
Blue Christmas,The Classic Christmas Album,10/2/12,16,28,"Willie Nelson,",157493,10,-0.025,4,1,4,0.649,0.75,0.236,0.00324,0.114,-15.282,0.0469,0.632,134.129
Christmas Blues,The Classic Christmas Album,10/2/12,16,27,"Willie Nelson,",192800,11,0,10,1,4,0.707,0.686,0.173,0.877,0.106,-20.286,0.039,0.374,128.228
O Little Town of Bethlehem,The Classic Christmas Album,10/2/12,16,26,"Willie Nelson,",87320,12,0.220472441,5,1,5,0.922,0.703,0.0621,0,0.107,-15.732,0.0431,0.228,107.257
Away In A Manger,The Classic Christmas Album,10/2/12,16,0,"Willie Nelson,w/ Bobbie Nelson,",144560,13,0.301204819,0,1,3,0.964,0.536,0.168,0.0154,0.211,-15.719,0.034,0.346,131.046
Joy To The World,The Classic Christmas Album,10/2/12,16,0,"Willie Nelson,w/ Bobbie Nelson,",154080,14,0.422764228,0,1,4,0.958,0.522,0.206,6.71E-06,0.073,-12.734,0.0353,0.544,84.356
What a Wonderful World,The Classic Christmas Album,10/2/12,16,27,"Willie Nelson,",134120,15,0.397058824,3,1,4,0.641,0.516,0.194,0.000864,0.117,-17.545,0.0327,0.156,72.021
"Silent Night, Holy Night",The Classic Christmas Album,10/2/12,16,27,"Willie Nelson,",222493,16,0.695652174,7,1,3,0.957,0.256,0.0182,0.000204,0.0632,-18.528,0.0326,0.0506,67.751
Have Yourself A Merry Little Christmas,A Very Kacey Christmas,10/28/16,12,47,"Kacey Musgraves,",179973,1,0.308823529,6,1,4,0.166,0.581,0.62,3.38E-05,0.151,-6.874,0.0251,0.548,99.463
Let It Snow,A Very Kacey Christmas,10/28/16,12,47,"Kacey Musgraves,The Quebe Sisters,",142106,2,0,0,1,4,0.584,0.622,0.498,0,0.222,-6.436,0.0435,0.755,138.277
Christmas Don't Be Late,A Very Kacey Christmas,10/28/16,12,48,"Kacey Musgraves,",129840,3,0.244897959,0,1,3,0.117,0.555,0.499,1.11E-05,0.0592,-5.643,0.0249,0.846,159.701
A Willie Nice Christmas,A Very Kacey Christmas,10/28/16,12,46,"Kacey Musgraves,Willie Nelson,",203640,4,0.329032258,0,1,4,0.766,0.622,0.636,0.00026,0.128,-7.394,0.0413,0.759,151.166
Feliz Navidad,A Very Kacey Christmas,10/28/16,12,53,"Kacey Musgraves,",201373,5,0.373493976,7,1,4,0.642,0.723,0.561,0.000185,0.289,-5.066,0.0304,0.86,131.136
Christmas Makes Me Cry,A Very Kacey Christmas,10/28/16,12,45,"Kacey Musgraves,",170786,6,0.163043478,11,1,3,0.872,0.481,0.215,5.45E-06,0.236,-10.512,0.038,0.225,94.939
Present Without A Bow,A Very Kacey Christmas,10/28/16,12,51,"Kacey Musgraves,Leon Bridges,",230480,7,0,10,1,4,0.508,0.664,0.472,5.85E-06,0.0893,-6.912,0.0403,0.592,151.79
Mele Kalikimaka,A Very Kacey Christmas,10/28/16,12,45,"Kacey Musgraves,The Quebe Sisters,",171706,8,0.251968504,2,1,4,0.774,0.627,0.551,2.05E-05,0.217,-6.336,0.0261,0.887,109.992
I Want A Hippopotamus For Christmas,A Very Kacey Christmas,10/28/16,12,48,"Kacey Musgraves,",144960,9,0.242718447,2,1,4,0.589,0.708,0.673,0,0.285,-4.172,0.034,0.914,128.792
Rudolph The Red-Nosed Reindeer,A Very Kacey Christmas,10/28/16,12,54,"Kacey Musgraves,",205320,10,0.166666667,9,1,4,0.716,0.638,0.524,1.28E-05,0.0969,-5.973,0.0343,0.488,140.025
Ribbons And Bows,A Very Kacey Christmas,10/28/16,12,45,"Kacey Musgraves,",208373,11,0.302013423,1,1,4,0.29,0.736,0.867,0,0.067,-3.014,0.0646,0.738,137.412
What Are You Doing New Year's Eve?,A Very Kacey Christmas,10/28/16,12,44,"Kacey Musgraves,",270933,12,0.011494253,9,1,4,0.94,0.272,0.219,0.000208,0.112,-11.37,0.0362,0.213,77.946
On The Loose,Flicker (Deluxe),10/20/17,13,68,"Niall Horan,",223814,1,-0.033783784,11,0,4,0.00793,0.721,0.602,1.17E-06,0.124,-7.06,0.0347,0.682,124.025
This Town,Flicker (Deluxe),10/20/17,13,73,"Niall Horan,",232852,2,0.006896552,6,0,4,0.72,0.678,0.401,0,0.118,-8.408,0.0312,0.194,111.855
Seeing Blind,Flicker (Deluxe),10/20/17,13,70,"Niall Horan,Maren Morris,",185280,3,0.078571429,9,1,4,0.0466,0.709,0.571,0,0.106,-7.617,0.0405,0.51,93.957
Slow Hands,Flicker (Deluxe),10/20/17,13,77,"Niall Horan,",188174,4,0.195804196,0,1,4,0.0139,0.726,0.431,0,0.054,-6.666,0.0554,0.86,85.889
Too Much To Ask,Flicker (Deluxe),10/20/17,13,76,"Niall Horan,",223043,5,0.109375,0,1,4,0.381,0.509,0.538,0,0.13,-6.456,0.0397,0.178,153.711
Paper Houses,Flicker (Deluxe),10/20/17,13,59,"Niall Horan,",214525,6,0.040816327,4,1,3,0.103,0.343,0.452,5.11E-06,0.0857,-8.522,0.0384,0.261,177.795
Since We're Alone,Flicker (Deluxe),10/20/17,13,57,"Niall Horan,",242792,7,-0.186813187,1,1,4,0.322,0.709,0.68,0,0.122,-7.954,0.0348,0.818,126.961
Flicker,Flicker (Deluxe),10/20/17,13,66,"Niall Horan,",258025,8,0.096491228,3,1,3,0.706,0.3,0.313,9.46E-06,0.302,-9.807,0.0301,0.213,92.798
Fire Away,Flicker (Deluxe),10/20/17,13,55,"Niall Horan,",206362,9,-0.5,6,1,4,0.298,0.596,0.473,0.000394,0.0982,-11.308,0.0306,0.267,139.833
You And Me,Flicker (Deluxe),10/20/17,13,56,"Niall Horan,",184951,10,-0.068181818,0,1,4,0.0631,0.573,0.47,1.91E-06,0.322,-8.21,0.0249,0.569,153.899
On My Own,Flicker (Deluxe),10/20/17,13,55,"Niall Horan,",240681,11,0.007194245,7,1,3,0.000385,0.281,0.685,0,0.137,-6.334,0.0357,0.185,185.041
Mirrors,Flicker (Deluxe),10/20/17,13,59,"Niall Horan,",218396,12,0.25,2,1,4,0.011,0.585,0.641,0,0.115,-7.428,0.0319,0.392,139.992
The Tide,Flicker (Deluxe),10/20/17,13,56,"Niall Horan,",200626,13,0.027322404,7,1,4,0.000993,0.565,0.835,0,0.0878,-5.224,0.0415,0.577,134.974
Storm Warning,Hunter Hayes (Encore),2011,17,48,"Hunter Hayes,",239906,1,0.317073171,2,1,4,0.0331,0.483,0.843,0,0.134,-5.62,0.0835,0.772,185.998
Wanted,Hunter Hayes (Encore),2011,17,67,"Hunter Hayes,",228840,2,0.168918919,0,1,4,0.268,0.421,0.476,0,0.0816,-7.692,0.0298,0.3,169.784
If You Told Me To,Hunter Hayes (Encore),2011,17,42,"Hunter Hayes,",206106,3,0.131868132,4,1,4,0.597,0.482,0.571,5.91E-06,0.118,-9.632,0.0274,0.195,88.943
Love Makes Me,Hunter Hayes (Encore),2011,17,37,"Hunter Hayes,",200893,4,0.473684211,8,1,4,0.019,0.416,0.724,0,0.27,-5.627,0.0484,0.665,169.906
Faith To Fall Back On,Hunter Hayes (Encore),2011,17,37,"Hunter Hayes,",188093,5,0.142857143,3,1,4,0.0259,0.595,0.687,0,0.129,-5.984,0.0293,0.658,89.975
Somebody's Heartbreak,Hunter Hayes (Encore),2011,17,52,"Hunter Hayes,",227746,6,0.043715847,10,1,4,0.0496,0.595,0.623,0,0.109,-5.975,0.0314,0.645,149.974
Rainy Season,Hunter Hayes (Encore),2011,17,38,"Hunter Hayes,",307733,7,-0.070588235,7,1,3,0.216,0.592,0.378,6.39E-06,0.145,-8.832,0.0292,0.408,109.843
Cry With You,Hunter Hayes (Encore),2011,17,39,"Hunter Hayes,",227786,8,-0.349514563,5,1,4,0.13,0.571,0.529,0,0.423,-5.83,0.0255,0.353,90.001
Everybody's Got Somebody But Me (feat. Jason Mraz) - Encore,Hunter Hayes (Encore),2011,17,49,"Hunter Hayes,Jason Mraz,",159346,9,,5,1,4,0.337,0.638,0.53,0,0.179,-6.928,0.063,0.882,151.618
What You Gonna Do - Duet With Ashley Monroe [Encore],Hunter Hayes (Encore),2011,17,37,"Hunter Hayes,Ashey Monroe,",338360,10,,2,0,4,0.213,0.545,0.478,1.34E-05,0.11,-6.796,0.0289,0.558,169.924
More Than I Should - Encore,Hunter Hayes (Encore),2011,17,33,"Hunter Hayes,",202186,11,,5,0,4,0.0117,0.456,0.803,0,0.233,-3.773,0.0429,0.72,160.057
All You Ever,Hunter Hayes (Encore),2011,17,41,"Hunter Hayes,",216306,12,-0.044444444,3,0,4,0.0311,0.529,0.441,0,0.11,-6.969,0.0258,0.225,140.139
